,display_size,Resolution,Processor,RAM,Hard_Drive,Battery_Life,Price,Brand,Weight,Color,Processor_Brand,Processor_Count
953,15.6,2K,4.5,16.0,256.0,12.0,1999.0,Dell,5.0,Silver,Intel,1.0
954,15.6,1920 x 1080 Pixels,4.6,16.0,512.0,12.0,1896.66,Razer,4.0,Black,Intel,6.0
955,15.6,1920 x 1080 Pixels,4.9,32.0,64.0,12.0,1531.95,HP,4.0,White,Intel,4.0
956,14.0,1920 x 1080 Pixels,2.6,16.0,128.0,12.0,1207.99,ASUS,2.0,Gray,AMD,8.0
957,14.0,1920 x 1080 Pixels,4.8,16.0,128.0,12.0,1999.0,Lenovo,4.0,White,Intel,4.0
958,14.0,1920 x 1080 Pixels,1.6,8.0,512.0,12.0,749.0,MSI,2.0,Gray,Intel,4.0
959,14.0,1366 x 768 Pixels,1.7,4.0,64.0,7.0,199.99,Lenovo,4.0,White,Intel,4.0
960,15.6,1366 x 768 Pixels,2.3,8.0,256.0,7.0,449.99,Dell,3.0,Black,Intel,2.0
961,14.0,1920 x 1080 Pixels,4.0,16.0,512.0,14.0,889.99,Lenovo,3.0,Gray,AMD,6.0
962,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,7.0,1229.99,Lenovo,5.0,Black,Intel,6.0
963,14.0,2K,3.6,8.0,64.0,7.0,669.66,ASUS,1.0,White,AMD,4.0
964,14.0,1920 x 1080 Pixels,4.2,8.0,128.0,7.0,848.0,MSI,2.0,Black,Intel,4.0
965,14.0,1920 x 1080 Pixels,2.3,8.0,512.0,7.0,759.99,ASUS,2.0,White,AMD,4.0
966,14.0,1366 x 768 Pixels,1.1,4.0,32.0,3.0,259.9,HP,3.0,White,Intel,2.0
967,11.6,1366 x 768 Pixels,1.1,4.0,32.0,10.0,239.99,Lenovo,2.0,Blue,Intel,2.0
968,17.3,1920 x 1080 Pixels,4.7,8.0,256.0,7.0,999.0,Dell,7.0,White,Intel,4.0
969,11.6,2K,1.6,4.0,64.0,7.0,328.96,Lenovo,3.0,White,Intel,4.0
970,15.6,1920 x 1080 Pixels,4.6,16.0,256.0,10.0,889.78,Acer,2.0,White,Intel,4.0
971,15.6,1920 x 1080 Pixels,1.8,32.0,128.0,7.0,1529.95,Lenovo,4.0,White,Intel,4.0
972,15.6,1366 x 768 Pixels,3.4,16.0,128.0,5.0,549.99,Legendary Computer,4.0,Black,Intel,2.0
973,14.0,1920 x 1080 Pixels,1.6,8.0,256.0,7.0,1289.99,Lenovo,4.0,Gray,Intel,4.0
974,14.0,1366 x 768 Pixels,1.1,16.0,64.0,11.0,429.0,HP,3.0,Black,Intel,2.0
975,11.6,1366 x 768 Pixels,1.1,4.0,512.0,9.0,169.99,ASUS,2.0,Gray,Intel,2.0
976,14.0,1920 x 1080 Pixels,1.8,16.0,128.0,7.0,1799.0,Dell,2.0,White,Intel,1.0
977,17.3,2K,2.8,16.0,128.0,7.0,1749.0,Dell,5.0,Silver,Intel,4.0
978,15.6,2K,2.5,32.0,128.0,7.0,1159.99,HP,4.0,Black,Intel,4.0
979,15.6,1920 x 1080 Pixels,2.0,8.0,256.0,8.0,359.0,XINYANGCH,3.0,Silver,Intel,4.0
980,15.6,1920 x 1080 Pixels,2.9,16.0,256.0,7.0,1179.99,Lenovo,9.0,White,AMD,8.0
981,14.0,2K,3.4,4.0,256.0,7.0,448.0,ASUS,3.0,Silver,Intel,2.0
982,15.6,1920 x 1080 Pixels,1.2,8.0,256.0,7.0,549.0,ASUS,3.0,White,Intel,2.0
983,14.0,1366 x 768 Pixels,1.1,4.0,64.0,10.0,259.0,AimCare,3.0,White,Intel,2.0
984,14.0,1366 x 768 Pixels,1.1,4.0,128.0,7.0,265.0,HP,4.0,White,Intel,4.0
985,14.0,2K,2.5,16.0,128.0,7.0,2169.9,ASUS,4.0,Black,AMD,8.0
986,14.0,1920 x 1200 Pixels,4.7,16.0,128.0,7.0,2599.0,Lenovo,2.0,Black,Intel,4.0
987,14.0,1366 x 768 Pixels,1.1,4.0,128.0,10.0,198.95,HP,3.0,Black,Intel,2.0
988,15.6,1366 x 768 Pixels,1.0,8.0,256.0,7.0,729.99,HP,3.0,White,Intel,4.0
989,17.3,1600 x 900 Pixels,1.6,8.0,256.0,9.0,899.0,HP,5.0,Black,Intel,4.0
990,14.0,1920 x 1080 Pixels,4.9,16.0,1000.0,7.0,2187.95,Lenovo,2.0,Black,Intel,4.0
991,14.0,1920 x 1080 Pixels,1.2,4.0,128.0,7.0,379.0,ASUS,3.0,White,Intel,2.0
992,15.6,1920 x 1080 Pixels,2.4,32.0,128.0,7.0,1719.0,Dell,3.0,Gray,Intel,4.0
993,11.6,1366 x 768 Pixels,2.4,4.0,32.0,10.0,277.01,Lenovo,2.0,Gray,Intel,4.0
994,14.0,1920 x 1080 Pixels,2.6,4.0,512.0,7.0,550.0,Lenovo,3.0,Gray,AMD,4.0
995,14.0,1920 x 1080 Pixels,2.8,16.0,512.0,11.0,2064.0,Lenovo,3.0,Black,Intel,4.0
996,15.6,1920 x 1080 Pixels,1.0,12.0,128.0,7.0,739.0,Lenovo,3.0,Gray,Intel,4.0
997,17.3,1600 x 900 Pixels,2.6,4.0,128.0,7.0,598.88,HP,5.0,Silver,AMD,2.0
998,12.5,1920 x 1200 Pixels,1.5,4.0,128.0,7.0,358.21,Samsung Electronics,11.0,Silver,Intel,1.0
999,15.6,1920 x 1080 Pixels,1.0,8.0,256.0,7.0,679.0,HP,4.0,Silver,Intel,4.0
1000,13.3,1920 x 1080 Pixels,2.6,8.0,512.0,8.0,449.99,AWOW,4.0,White,Intel,4.0
1001,15.6,2K,2.6,16.0,512.0,7.0,1839.99,MSI,5.0,White,Intel,6.0
1002,15.6,1920 x 1080 Pixels,4.1,8.0,512.0,7.0,544.99,Acer,4.0,Silver,Intel,2.0
1003,14.0,1920 x 1080 Pixels,1.1,8.0,64.0,7.0,245.99,Huashe,3.0,White,Intel,4.0
1004,14.0,1366 x 768 Pixels,1.7,4.0,64.0,7.0,199.99,Lenovo,4.0,White,Intel,4.0
1005,14.0,1366 x 768 Pixels,1.6,4.0,64.0,7.0,289.0,HP,3.0,White,Intel,1.0
1006,13.3,2K,1.6,8.0,256.0,8.0,699.0,Samsung Electronics,2.0,Red,Intel,1.0
1007,13.3,2K,1.6,8.0,256.0,8.0,699.0,Samsung Electronics,2.0,Red,Intel,1.0
1008,15.6,1920 x 1080 Pixels,3.3,32.0,2000.0,7.0,4199.99,Computer Upgrade King,5.0,White,AMD,8.0
1009,7.0,2K,3.4,16.0,512.0,7.0,894.95,6 Goodlife623,2.0,Black,Intel,2.0
1010,13.3,2K,1.8,8.0,64.0,7.0,298.0,Acer,1.0,White,Intel,2.0
1011,15.6,1366 x 768 Pixels,1.6,4.0,512.0,12.0,274.0,Acer,4.0,Black,Intel,2.0
1012,11.6,1366 x 768 Pixels,2.1,4.0,32.0,7.0,279.0,Lenovo,3.0,Gray,Intel,4.0
1013,14.0,1366 x 768 Pixels,1.1,4.0,64.0,14.0,279.0,HP,3.0,White,Intel,2.0
1014,7.0,1280 x 800 Pixels,1.5,8.0,128.0,7.0,104.99,Tablets & Computers,2.0,White,Intel,4.0
1015,11.6,1366 x 768 Pixels,1.6,4.0,32.0,1.0,269.99,Smart-US,2.0,Black,Intel,4.0
1016,13.3,1920 x 1080 Pixels,2.1,4.0,32.0,12.0,277.05,Acer,3.0,Silver,Intel,1.0
1017,14.0,1920 x 1080 Pixels,1.0,8.0,256.0,7.0,719.99,Oydisen,3.0,Gold,Intel,4.0
1018,14.0,2K,2.5,16.0,128.0,7.0,2169.9,ASUS,4.0,Black,AMD,8.0
1019,13.3,1920 x 1080 Pixels,1.6,8.0,256.0,7.0,719.9,HP,4.0,White,Intel,4.0
1020,14.0,2K,2.8,8.0,256.0,7.0,399.0,CHUWI,4.0,Gray,Intel,1.0
1021,11.6,1366 x 768 Pixels,4.2,4.0,32.0,10.0,244.99,Acer,2.0,Silver,Intel,1.0
1022,14.0,1366 x 768 Pixels,2.6,4.0,128.0,8.0,399.0,HP,3.0,White,AMD,2.0
1023,15.6,1920 x 1080 Pixels,1.2,8.0,256.0,7.0,549.0,ASUS,3.0,White,Intel,2.0
1024,14.0,1920 x 1080 Pixels,5.0,16.0,64.0,7.0,1475.77,Acer,3.0,Black,Intel,6.0
1025,14.0,1366 x 768 Pixels,1.1,4.0,128.0,7.0,357.34,HP,4.0,Silver,Intel,4.0
1026,14.0,1920 x 1080 Pixels,1.8,8.0,512.0,7.0,799.99,MSI,2.0,White,Intel,4.0
1027,15.6,1366 x 768 Pixels,4.1,8.0,256.0,8.0,554.0,HP,4.0,White,Intel,2.0
1028,14.0,1920 x 1080 Pixels,4.1,8.0,256.0,9.0,549.99,HP,4.0,Silver,Intel,2.0
1029,13.3,2K,2.1,4.0,64.0,12.0,240.0,Acer,3.0,Silver,Intel,4.0
1030,14.0,1366 x 768 Pixels,1.1,4.0,64.0,7.0,328.99,HP,2.0,Silver,Intel,4.0
1031,14.0,1366 x 768 Pixels,2.3,4.0,128.0,7.0,409.0,HP,3.0,Black,AMD,2.0
1032,11.6,1366 x 768 Pixels,1.6,4.0,512.0,11.0,299.0,Samsung Electronics,2.0,Black,Intel,1.0
1033,14.0,1920 x 1080 Pixels,3.0,16.0,512.0,7.0,1695.0,Dell,5.0,White,Intel,1.0
1034,17.3,1920 x 1080 Pixels,2.6,16.0,512.0,7.0,1299.0,MSI,5.0,White,Intel,2.0
1035,11.6,1366 x 768 Pixels,4.2,16.0,1000.0,9.0,206.94,Unknown,2.0,White,Intel,1.0
1036,15.6,1920 x 1080 Pixels,3.2,8.0,256.0,6.0,559.0,Lenovo,4.0,White,AMD,4.0
1037,14.0,1920 x 1080 Pixels,4.0,8.0,256.0,9.0,679.99,ASUS,2.0,Gray,AMD,6.0
1038,14.0,1920 x 1080 Pixels,2.3,8.0,128.0,9.0,1359.9,ASUS,3.0,White,AMD,8.0
1039,15.6,1920 x 1080 Pixels,4.6,32.0,128.0,9.0,2309.99,ASUS,5.0,Black,AMD,8.0
1040,13.3,1920 x 1080 Pixels,2.6,8.0,512.0,8.0,429.99,AWOW,4.0,Gray,Intel,4.0
1041,15.6,1920 x 1080 Pixels,4.4,32.0,128.0,9.0,1699.99,Lenovo,8.0,Blue,AMD,8.0
1042,15.6,1920 x 1080 Pixels,2.8,16.0,512.0,9.0,1609.0,Lenovo,3.0,White,Intel,4.0
1043,15.6,1920 x 1080 Pixels,4.6,32.0,128.0,9.0,2309.99,ASUS,5.0,Black,AMD,8.0
1044,13.3,1920 x 1080 Pixels,2.6,8.0,512.0,8.0,429.99,AWOW,4.0,Gray,Intel,4.0
1045,15.6,1920 x 1080 Pixels,4.4,32.0,128.0,9.0,1699.99,Lenovo,8.0,Blue,AMD,8.0
1046,7.0,2K,1.5,8.0,128.0,8.0,730.0,6 Goodlife623,1.0,Black,Intel,4.0
1047,14.0,2K,1.44,4.0,128.0,9.0,199.99,Thomson,3.0,Pink,Intel,4.0
1048,14.0,1920 x 1080 Pixels,1.8,4.0,64.0,10.0,332.88,Lenovo,3.0,Black,AMD,2.0
1049,11.6,1366 x 768 Pixels,2.48,4.0,512.0,11.0,239.0,Samsung Electronics,2.0,Gray,Intel,2.0
1050,17.3,1920 x 1080 Pixels,2.4,12.0,128.0,9.0,819.99,HP,4.0,Silver,Intel,4.0
1051,15.6,1920 x 1080 Pixels,3.0,8.0,256.0,9.0,479.99,Dell,6.0,Black,ARM,2.0
1052,11.6,1366 x 768 Pixels,1.1,4.0,32.0,9.0,189.99,Acer,2.0,Gray,Intel,2.0
1053,17.3,1920 x 1080 Pixels,2.6,16.0,512.0,9.0,1699.99,MSI,5.0,Black,Intel,6.0
1054,14.0,1366 x 768 Pixels,2.6,16.0,512.0,10.0,679.99,HP,4.0,White,AMD,2.0
1055,17.3,1920 x 1080 Pixels,2.1,16.0,512.0,9.0,829.99,HP,4.0,Silver,AMD,6.0
1056,13.3,1920 x 1080 Pixels,2.6,8.0,512.0,8.0,449.99,AWOW,4.0,White,Intel,4.0
1057,15.6,1920 x 1080 Pixels,4.2,32.0,128.0,9.0,1519.99,Lenovo,5.0,Black,AMD,8.0
1058,14.0,1920 x 1080 Pixels,1.6,8.0,256.0,9.0,449.0,HP,4.0,White,Intel,4.0
1059,15.6,4K,2.8,16.0,128.0,9.0,1528.98,Dell,4.0,Black,Intel,4.0
1060,15.6,1920 x 1080 Pixels,2.6,32.0,512.0,9.0,1299.0,Dell,5.0,Black,Intel,6.0
1061,11.6,1366 x 768 Pixels,1.8,4.0,128.0,7.0,359.0,Dell,3.0,Gray,AMD,2.0
1062,11.6,1366 x 768 Pixels,1.1,4.0,32.0,9.0,270.0,HP,4.0,Gray,Intel,2.0
1063,13.3,1920 x 1200 Pixels,4.8,24.0,64.0,9.0,1634.99,Dell,2.0,Black,Intel,4.0
1064,15.6,1920 x 1080 Pixels,1.6,16.0,512.0,5.0,1159.99,Lenovo,4.0,Black,Intel,4.0
1065,15.6,1920 x 1080 Pixels,4.2,32.0,512.0,9.0,1419.99,Lenovo,5.0,Black,AMD,8.0
1066,14.0,1920 x 1080 Pixels,1.1,4.0,128.0,9.0,446.0,ASUS,3.0,White,Intel,2.0
1067,14.0,1920 x 1080 Pixels,3.9,12.0,512.0,9.0,928.05,Dell,4.0,Gray,Intel,4.0
1068,14.0,1920 x 1080 Pixels,2.1,4.0,512.0,9.0,591.97,Lenovo,3.0,Black,Intel,1.0
1069,15.6,1920 x 1080 Pixels,4.6,16.0,128.0,9.0,1779.66,ASUS,5.0,Gray,AMD,8.0
1070,17.3,1920 x 1080 Pixels,2.4,16.0,128.0,9.0,1099.0,HP,6.0,Silver,Intel,4.0
1071,15.6,1366 x 768 Pixels,1.1,4.0,32.0,12.0,279.0,Acer,4.0,Silver,Intel,2.0
1072,15.6,1920 x 1080 Pixels,1.8,64.0,256.0,9.0,1379.0,HP,3.0,Silver,AMD,8.0
1073,15.6,1920 x 1200 Pixels,4.0,8.0,512.0,9.0,799.0,ASUS,3.0,Black,AMD,6.0
1074,13.3,1920 x 1080 Pixels,1.6,8.0,128.0,9.0,972.36,Dell,3.0,White,Intel,4.0
1075,15.6,1920 x 1080 Pixels,1.8,8.0,512.0,9.0,1049.99,Lenovo,4.0,Black,Intel,4.0
1076,15.6,1920 x 1080 Pixels,2.4,12.0,256.0,9.0,634.0,HP,4.0,White,Intel,4.0
1077,17.3,1920 x 1080 Pixels,4.2,16.0,128.0,5.0,1369.99,Lenovo,6.0,Black,AMD,8.0
1078,15.6,1920 x 1080 Pixels,2.1,8.0,512.0,9.0,767.0,Lenovo,4.0,White,AMD,4.0
1079,15.6,1920 x 1080 Pixels,4.0,16.0,512.0,9.0,669.0,HP,3.0,Silver,AMD,6.0
1080,14.0,2K,1.6,4.0,64.0,9.0,308.88,HP,3.0,White,Intel,2.0
1081,14.0,1920 x 1080 Pixels,3.6,8.0,256.0,9.0,879.0,MICROTELLA,3.0,White,Intel,6.0
1082,13.3,1920 x 1080 Pixels,2.8,16.0,512.0,9.0,1784.99,Lenovo,4.0,White,Intel,4.0
1083,14.0,1920 x 1080 Pixels,1.8,8.0,128.0,3.0,739.0,Lenovo,3.0,Gray,Intel,1.0
1084,15.6,1920 x 1080 Pixels,2.4,64.0,2000.0,9.0,1759.99,Computer Upgrade King,4.0,White,Intel,8.0
1085,17.3,1920 x 1080 Pixels,2.4,64.0,128.0,9.0,1369.0,HP,6.0,Silver,Intel,4.0
1086,17.3,2K,2.5,32.0,512.0,9.0,3999.0,MSI,5.0,Black,Intel,8.0
1087,14.0,1920 x 1080 Pixels,2.6,16.0,128.0,12.0,1207.99,ASUS,2.0,Gray,AMD,8.0
1088,11.6,1366 x 768 Pixels,1.6,4.0,32.0,1.0,269.99,Smart-US,2.0,Black,Intel,4.0
1089,11.6,1366 x 768 Pixels,1.2,4.0,256.0,9.0,440.99,Lenovo,4.0,White,AMD,2.0
1090,15.6,1920 x 1080 Pixels,1.6,8.0,128.0,9.0,1290.0,Dell,3.0,White,Intel,1.0
1091,11.6,1366 x 768 Pixels,1.1,4.0,64.0,9.0,264.95,HP,3.0,Gray,Intel,1.0
1092,17.3,1600 x 900 Pixels,1.6,8.0,256.0,5.0,799.0,HP,5.0,Blue,Intel,2.0
1093,15.6,1920 x 1080 Pixels,4.1,8.0,512.0,9.0,795.0,HP,3.0,Silver,AMD,8.0
1094,13.3,2K,3.2,16.0,256.0,9.0,1459.93,Apple,6.0,White,Apple,8.0
1095,15.6,1366 x 768 Pixels,3.0,8.0,256.0,9.0,546.0,HP,3.0,White,Intel,2.0
1096,15.6,4K,5.0,32.0,1000.0,9.0,2699.0,GIGABYTE,10.0,Black,Intel,8.0
1097,14.0,1920 x 1080 Pixels,4.6,8.0,256.0,9.0,988.99,Dell,3.0,Silver,Intel,1.0
1098,11.6,1366 x 768 Pixels,2.0,4.0,64.0,3.0,239.0,HP,3.0,Blue,Intel,8.0
1099,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,9.0,1032.98,ASUS,9.0,White,Intel,6.0
1100,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,7.0,589.0,Acer,4.0,Silver,AMD,2.0
1101,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,5.0,438.66,Smart-US,3.0,White,Intel,4.0
1102,14.0,1366 x 768 Pixels,1.1,4.0,32.0,11.0,199.99,HP,3.0,White,Intel,1.0
1103,14.0,1920 x 1080 Pixels,2.7,4.0,64.0,12.0,349.99,Lenovo,4.0,Black,AMD,2.0
1104,14.0,2K,2.4,32.0,128.0,9.0,1799.0,MSI,4.0,Black,Intel,8.0
1105,13.3,1920 x 1080 Pixels,1.7,8.0,256.0,9.0,1301.48,Dell,2.0,White,Intel,1.0
1106,11.6,1366 x 768 Pixels,2.0,4.0,32.0,11.0,208.5,HP,3.0,Gray,Intel,8.0
1107,15.6,1920 x 1080 Pixels,3.1,16.0,128.0,11.0,299.9,Generic,4.0,White,Intel,4.0
1108,14.0,1920 x 1080 Pixels,1.2,8.0,256.0,10.0,499.0,HP,3.0,Silver,Intel,2.0
1109,10.1,1280 x 800 Pixels,1.8,4.0,256.0,11.0,179.99,Tablets & Computers,3.0,Pink,Intel,4.0
1110,14.0,1920 x 1080 Pixels,4.9,8.0,256.0,3.0,1208.97,Dell,3.0,Gray,Intel,4.0
1111,15.6,1920 x 1080 Pixels,2.4,8.0,128.0,11.0,799.99,HP,7.0,White,Intel,4.0
1112,14.0,1366 x 768 Pixels,4.2,16.0,512.0,11.0,1420.0,Dell,3.0,White,Intel,1.0
1113,15.6,1920 x 1080 Pixels,2.6,8.0,256.0,11.0,549.99,ASUS,3.0,White,AMD,4.0
1114,15.6,1920 x 1080 Pixels,4.6,16.0,128.0,11.0,2219.99,ASUS,9.0,Black,AMD,8.0
1115,14.0,1920 x 1080 Pixels,1.0,8.0,64.0,10.0,769.99,Lenovo,3.0,Gray,Intel,1.0
1116,14.0,1366 x 768 Pixels,2.4,12.0,256.0,11.0,609.0,HP,3.0,White,Intel,2.0
1117,14.0,1920 x 1080 Pixels,1.2,8.0,256.0,10.0,499.0,HP,3.0,Silver,Intel,2.0
1118,14.0,1366 x 768 Pixels,4.2,16.0,512.0,11.0,1420.0,Dell,3.0,White,Intel,1.0
1119,15.6,1920 x 1080 Pixels,2.6,8.0,256.0,11.0,549.99,ASUS,3.0,White,AMD,4.0
1120,15.6,1366 x 768 Pixels,1.0,8.0,128.0,11.0,469.0,Lenovo,3.0,White,AMD,2.0
1121,15.6,1920 x 1080 Pixels,4.6,16.0,128.0,11.0,2219.99,ASUS,9.0,Black,AMD,8.0
1122,14.0,1920 x 1080 Pixels,1.0,8.0,64.0,10.0,769.99,Lenovo,3.0,Gray,Intel,1.0
1123,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,7.0,589.0,Acer,4.0,Silver,AMD,2.0
1124,14.0,1366 x 768 Pixels,2.4,12.0,256.0,11.0,609.0,HP,3.0,White,Intel,2.0
1125,17.3,1920 x 1080 Pixels,2.6,8.0,512.0,11.0,1599.99,MSI,4.0,White,Intel,6.0
1126,17.3,2K,2.4,16.0,512.0,11.0,2451.41,MSI,5.0,Black,Intel,8.0
1127,14.0,1920 x 1080 Pixels,4.9,8.0,256.0,3.0,1208.97,Dell,3.0,Gray,Intel,4.0
1128,15.6,1920 x 1080 Pixels,3.0,8.0,256.0,11.0,849.99,Lenovo,9.0,White,AMD,6.0
1129,15.6,1920 x 1080 Pixels,2.0,8.0,512.0,7.0,866.0,HP,4.0,Black,AMD,8.0
1130,14.0,1920 x 1080 Pixels,4.1,8.0,512.0,11.0,749.0,Acer,2.0,Silver,AMD,8.0
1131,15.6,1920 x 1080 Pixels,4.2,8.0,256.0,11.0,599.0,HP,7.0,White,Intel,4.0
1132,15.6,1366 x 768 Pixels,2.1,8.0,128.0,11.0,680.0,Dell,1.0,Black,Intel,2.0
1133,17.3,1920 x 1080 Pixels,5.0,16.0,128.0,11.0,2199.01,ASUS,5.0,White,Intel,2.0
1134,10.1,1366 x 768 Pixels,2.0,4.0,128.0,11.0,319.0,Lenovo,3.0,White,Intel,8.0
1135,13.3,1920 x 1080 Pixels,1.6,8.0,256.0,11.0,1089.0,Dell,2.0,Silver,Intel,4.0
1136,17.3,2K,4.7,8.0,128.0,4.0,1596.99,LG,2.0,Silver,Intel,4.0
1137,10.1,1280 x 800 Pixels,1.8,4.0,256.0,11.0,179.99,Tablets & Computers,3.0,Pink,Intel,4.0
1138,15.6,1920 x 1080 Pixels,1.0,8.0,128.0,7.0,859.0,Acer,5.0,Black,Intel,4.0
1139,13.3,2K,4.2,16.0,512.0,11.0,1009.66,Lenovo,2.0,White,Intel,4.0
1140,15.6,1920 x 1080 Pixels,2.4,8.0,128.0,11.0,799.99,HP,7.0,White,Intel,4.0
1141,10.1,1920 x 1080 Pixels,2.4,4.0,128.0,10.0,309.0,Lenovo,1.0,Gray,Intel,1.0
1142,14.0,1920 x 1080 Pixels,3.0,16.0,512.0,11.0,1750.0,Dell,5.0,White,Intel,1.0
1143,15.6,1920 x 1080 Pixels,2.6,16.0,128.0,5.0,1619.0,Lenovo,4.0,White,Intel,6.0
1144,15.6,1920 x 1080 Pixels,3.0,4.0,128.0,11.0,419.0,Lenovo,5.0,White,Intel,4.0
1145,14.0,1920 x 1080 Pixels,2.4,4.0,128.0,11.0,409.95,Lenovo,1.0,White,AMD,2.0
1146,15.6,1366 x 768 Pixels,1.1,4.0,128.0,11.0,416.0,Dell,3.0,Black,Intel,4.0
1147,15.6,1920 x 1080 Pixels,3.3,64.0,2000.0,11.0,2999.99,Computer Upgrade King,5.0,White,AMD,8.0
1148,15.6,1920 x 1080 Pixels,2.8,16.0,64.0,11.0,898.88,HP,3.0,Silver,Intel,4.0
1149,13.3,2K,4.0,16.0,512.0,11.0,1353.99,Lenovo,2.0,White,Intel,4.0
1150,15.6,1366 x 768 Pixels,2.3,8.0,128.0,11.0,419.0,Dell,4.0,White,Intel,2.0
1151,11.6,1366 x 768 Pixels,2.6,4.0,32.0,11.0,275.05,ASUS,2.0,Black,Intel,2.0
1152,15.6,1920 x 1080 Pixels,2.7,8.0,256.0,11.0,369.0,ITSOHOO,3.0,Pink,Intel,4.0
1153,7.0,1280 x 800 Pixels,1.5,8.0,128.0,11.0,104.99,Tablets & Computers,2.0,Black,Intel,4.0
1154,11.6,1366 x 768 Pixels,1.6,4.0,64.0,14.0,199.99,Dell,1.0,White,Intel,1.0
1155,15.6,1920 x 1080 Pixels,3.0,8.0,128.0,11.0,665.99,CHUWI,5.0,Gray,Intel,1.0
1156,15.6,1920 x 1080 Pixels,4.2,16.0,512.0,11.0,1318.88,Lenovo,5.0,Black,AMD,8.0
1157,15.6,1920 x 1080 Pixels,2.0,8.0,128.0,8.0,359.0,XINYANGCH,3.0,Silver,Intel,4.0
1158,15.6,1366 x 768 Pixels,1.8,4.0,128.0,6.0,459.0,Lenovo,4.0,Black,Intel,2.0
1159,15.6,2K,2.4,8.0,256.0,3.0,869.0,Lenovo,4.0,Gray,Intel,4.0
1160,17.3,1600 x 900 Pixels,1.0,8.0,512.0,8.0,659.99,Acer,6.0,Black,Intel,4.0
1161,14.0,1366 x 768 Pixels,1.7,4.0,64.0,8.0,219.99,Lenovo,6.0,White,Intel,2.0
1162,13.3,1920 x 1080 Pixels,1.6,8.0,256.0,11.0,1085.21,Dell,3.0,White,Intel,1.0
1163,15.6,2K,5.0,16.0,128.0,11.0,1929.99,Lenovo,4.0,Gray,Intel,6.0
1164,10.1,4K,1.2,16.0,64.0,11.0,1499.99,XAMMUE,1.0,Black,Intel,4.0
1165,13.3,1920 x 1200 Pixels,3.9,16.0,512.0,11.0,1499.0,Best 2 in 1 Laptop,2.0,Black,Intel,4.0
1166,14.0,1366 x 768 Pixels,1.1,4.0,512.0,11.0,299.99,Lenovo,4.0,Blue,Intel,1.0
1167,17.3,1920 x 1080 Pixels,5.1,16.0,128.0,11.0,2299.99,Razer,10.0,Black,Intel,8.0
1168,17.3,1920 x 1080 Pixels,3.0,16.0,256.0,11.0,599.99,Dell,2.0,Silver,Intel,2.0
1169,15.6,4K,4.6,16.0,128.0,11.0,2075.5,GIGABYTE,8.0,Black,Intel,8.0
1170,15.6,1920 x 1080 Pixels,1.8,32.0,512.0,7.0,1429.99,HP,4.0,Silver,Intel,4.0
1171,14.0,1366 x 768 Pixels,1.2,8.0,512.0,11.0,609.0,HP,3.0,White,Intel,2.0
1172,13.3,1920 x 1080 Pixels,2.1,4.0,64.0,12.0,307.99,Acer,3.0,Silver,Intel,4.0
1173,15.6,1920 x 1080 Pixels,4.6,16.0,512.0,11.0,1939.99,ASUS,5.0,Black,AMD,8.0
1174,14.0,1366 x 768 Pixels,1.1,4.0,64.0,11.0,275.0,HP,2.0,White,Intel,2.0
1175,14.0,2K,1.0,8.0,64.0,11.0,839.0,HP,3.0,Gold,Intel,4.0
1176,14.0,1920 x 1200 Pixels,4.8,32.0,512.0,11.0,2565.0,Lenovo,2.0,White,Intel,4.0
1177,15.6,1920 x 1080 Pixels,3.1,8.0,256.0,11.0,799.99,MSI,5.0,Black,Intel,1.0
1178,14.0,1920 x 1080 Pixels,2.1,4.0,32.0,11.0,379.99,Oydisen,3.0,Gray,Intel,4.0
1179,14.0,1366 x 768 Pixels,2.1,4.0,32.0,11.0,219.0,Lenovo,3.0,White,Intel,2.0
1180,13.3,1920 x 1080 Pixels,2.4,8.0,256.0,11.0,1195.0,Dell,4.0,White,Intel,4.0
1181,14.0,1920 x 1080 Pixels,4.2,8.0,512.0,11.0,1150.0,Dell,3.0,White,Intel,1.0
1182,14.0,1366 x 768 Pixels,1.1,4.0,32.0,12.0,309.99,Acer,2.0,Silver,Intel,2.0
1183,13.3,2K,4.0,16.0,512.0,11.0,1426.99,Lenovo,4.0,White,Intel,4.0
1184,14.0,1920 x 1080 Pixels,1.7,16.0,512.0,11.0,1539.0,Lenovo,3.0,White,AMD,8.0
1185,14.0,1366 x 768 Pixels,1.1,4.0,64.0,11.0,299.99,HP,4.0,White,Intel,2.0
1186,14.0,1366 x 768 Pixels,1.1,4.0,32.0,10.0,239.99,ASUS,4.0,Gray,Intel,2.0
1187,13.3,1920 x 1080 Pixels,4.1,8.0,128.0,11.0,468.0,Nowco,4.0,White,Intel,2.0
1188,15.6,2K,3.5,4.0,64.0,11.0,423.39,Acer,7.0,White,AMD,2.0
1189,14.0,1920 x 1080 Pixels,3.0,16.0,512.0,11.0,1895.0,Dell,2.0,White,Intel,1.0
1190,14.0,1920 x 1080 Pixels,1.8,16.0,512.0,11.0,1499.95,Oemgenuine,3.0,Black,Intel,4.0
1191,13.3,2K,4.7,8.0,64.0,11.0,831.99,Acer,5.0,White,Intel,4.0
